FRN,471 Application Number,BEN,Billed Entity Name,Applicant Type,Applicant Street Address 1,Applicant City,Applicant State,Applicant Zip Code,State LEA Code,State School Code,Fund Year,FRN Committed Amount
1999031993,191020731,144434,ROBERTS FERRY UN ELEM SCH DIST,School District,101 ROBERTS FERRY RD,WATERFORD,CA,"	95386",,,2019,"$9,935.71 "
1999032000,191020710,144018,SIERRA UNIFIED SCHOOL DISTRICT,School District,29143 AUBERRY ROAD,PRATHER,CA,"	93651",,,2019,"$15,120.00 "
1999032112,191020774,143970,PASO ROBLES JOINT UNIF S DIST,School District,800 NIBLICK RD,PASO ROBLES,CA,"	93446",,,2019,"$156,959.52 "
1999032176,191020846,16056887,Rocklin Academy District,School District,600 MENLO DR,ROCKLIN,CA,"	95765",,,2019,"$6,144.00 "
1999032181,191020846,16056887,Rocklin Academy District,School District,600 MENLO DR,ROCKLIN,CA,"	95765",,,2019,"$6,144.00 "
1999032184,191020774,143970,PASO ROBLES JOINT UNIF S DIST,School District,800 NIBLICK RD,PASO ROBLES,CA,"	93446",,,2019,"$51,283.20 "
1999032199,191020774,143970,PASO ROBLES JOINT UNIF S DIST,School District,800 NIBLICK RD,PASO ROBLES,CA,"	93446",,,2019,"$9,444.38 "
1999032200,191020857,144273,TAMALPAIS UNION H S DISTRICT,School District,395 Dorherty Drive,LARKSPUR,CA,"	94939",,,2019,"$52,435.39 "
1999032202,191020857,144273,TAMALPAIS UNION H S DISTRICT,School District,395 Dorherty Drive,LARKSPUR,CA,"	94939",,,2019,"$24,418.85 "
1999032269,191020886,144518,FERNDALE UNIFIED SCHOOL DIST,School District,1231 MAIN ST,FERNDALE,CA,"	95536",,1.27537E+13,2019,"$72,471.17 "
1999032278,191020886,144518,FERNDALE UNIFIED SCHOOL DIST,School District,1231 MAIN ST,FERNDALE,CA,"	95536",,1.27537E+13,2019,"$2,714.69 "
1999032291,191020901,144356,Lodi Unified School District,School District,1305 E. Vine St.,Lodi,CA,"	95240",,,2019,"$316,185.41 "
1999032303,191020901,144356,Lodi Unified School District,School District,1305 E. Vine St.,Lodi,CA,"	95240",,,2019,"$27,630.72 "
1999032327,191019608,144587,NEW HOPE ELEM SCHOOL DISTRICT,School District,26675 N SACRAMENTO BLVD,THORNTON,CA,"	95686",,,2019,"$26,911.22 "
1999032330,191000969,16040915,SETA HEAD START,School District,925 DEL PASO BLVD STE 100,SACRAMENTO,CA,"	95815",,,2019,"$206,086.90 "
1999032333,191000969,16040915,SETA HEAD START,School District,925 DEL PASO BLVD STE 100,SACRAMENTO,CA,"	95815",,,2019,"$5,478.19 "
1999032342,191020943,144386,MERCED CO OFFICE OF EDUCATION,School District,632 W 13TH ST,MERCED,CA,"	95341",,,2019,"$12,396.68 "
1999032349,191000960,144568,ROSEVILLE JT UN HIGH SCH DIST,School District,1750 CIRBY WAY,ROSEVILLE,CA,"	95661",,,2019,"$116,716.50 "
1999032350,191000960,144568,ROSEVILLE JT UN HIGH SCH DIST,School District,1750 CIRBY WAY,ROSEVILLE,CA,"	95661",,,2019,"$33,935.70 "
1999032351,191000960,144568,ROSEVILLE JT UN HIGH SCH DIST,School District,1750 CIRBY WAY,ROSEVILLE,CA,"	95661",,,2019,$431.40 
1999032360,191010323,17004579,Kidango Inc.,School District,44000 OLD WARM SPRINGS BLVD.,Fremont,CA,"	94538",,,2019,"$16,934.40 "
1999032437,191019031,144635,COLUSA CO OFFICE OF EDUCATION,School District,345 5TH Street Suite A,COLUSA,CA,"	95932",,,2019,"$62,099.90 "
1999032518,191021077,109092,Chinese Christian Schools DBA Coastline Christian Schools,School District,1801 North Loop Road,Alameda,CA,"	94502",,,2019,"$7,512.00 "
1999032523,191007814,144766,SEIAD ELEMENTARY SCHOOL DIST,School District,44539 HIGHWAY 96,SEIAD VALLEY,CA,"	96086",,,2019,"$9,691.38 "
1999032547,191007815,144751,SISKIYOU UNION HIGH SCHOOL DISTRICT,School District,624 EVERITT MEMORIAL HWY,MOUNT SHASTA,CA,"	96067",4770466,,2019,"$3,600.00 "
1999032551,191007815,144751,SISKIYOU UNION HIGH SCHOOL DISTRICT,School District,624 EVERITT MEMORIAL HWY,MOUNT SHASTA,CA,"	96067",4770466,,2019,"$10,062.24 "
1999032558,191021087,143621,JAMUL-DULZURA UNION SCH DIST,School District,14581 LYONS VALLEY RD,JAMUL,CA,"	91935",37-68155,0,2019,"$14,147.52 "
1999032570,191007802,144748,BOGUS ELEMENTARY SCHOOL DISTRICT,School District,13735 AGER BESWICK RD,MONTAGUE,CA,"	96064",4770193,,2019,"$7,058.56 "
1999032593,191007811,144749,LITTLE SHASTA ELEM SCHOOL DIST,School District,8409 LOWER LITTLE SHASTA RD,MONTAGUE,CA,"	96064",4770383,,2019,"$7,058.56 "
1999032614,191007803,144744,BIG SPRINGS UN ELEM SCH DIST,School District,7405 A 12,MONTAGUE,CA,"	96064",4770185,,2019,"$11,388.38 "
1999032626,191021129,143816,OCEAN VIEW SCHOOL DIST,School District,4200 OLDS ROAD,OXNARD,CA,"	93033",,,2019,"$32,493.96 "
1999032790,191021242,144386,MERCED CO OFFICE OF EDUCATION,School District,632 W 13TH ST,MERCED,CA,"	95341",,,2019,"$13,885.58 "
1999032811,191021251,144386,MERCED CO OFFICE OF EDUCATION,School District,632 W 13TH ST,MERCED,CA,"	95341",,,2019,"$3,456.80 "
1999032812,191000312,16075459,AMETHOD PUBLIC SCHOOLS ,School District,2101 Dennison Street,OAKLAND,CA,"	94607",,,2019,"$147,391.38 "
1999032813,191000312,16075459,AMETHOD PUBLIC SCHOOLS ,School District,2101 Dennison Street,OAKLAND,CA,"	94607",,,2019,"$39,068.24 "
1999032818,191021255,144227,OAKLAND UNIFIED SCHOOL DIST,School District,1000 BROADWAY,OAKLAND,CA,"	94607",61259,0,2019,"$1,557,369.07 "
1999032822,191021254,144386,MERCED CO OFFICE OF EDUCATION,School District,632 W 13TH ST,MERCED,CA,"	95341",,,2019,"$3,590.15 "
1999032827,191000585,17012598,San Domenico District,School District,1500 Butterfield Road,San Anselmo,CA,"	94960",,,2019,"$2,409.55 "
1999032828,191021262,144386,MERCED CO OFFICE OF EDUCATION,School District,632 W 13TH ST,MERCED,CA,"	95341",,,2019,"$2,875.98 "
1999032829,191021266,144386,MERCED CO OFFICE OF EDUCATION,School District,632 W 13TH ST,MERCED,CA,"	95341",,,2019,"$14,927.67 "
1999032884,191021255,144227,OAKLAND UNIFIED SCHOOL DIST,School District,1000 BROADWAY,OAKLAND,CA,"	94607",61259,0,2019,"$29,524.50 "
1999032887,191021255,144227,OAKLAND UNIFIED SCHOOL DIST,School District,1000 BROADWAY,OAKLAND,CA,"	94607",61259,0,2019,"$36,391.68 "
1999032914,191021255,144227,OAKLAND UNIFIED SCHOOL DIST,School District,1000 BROADWAY,OAKLAND,CA,"	94607",61259,0,2019,"$58,909.03 "
1999032975,191021359,143679,BEAUMONT UNIFIED SCHOOL DIST,School District,350 BROOKSIDE AVENUE,BEAUMONT,CA,"	92223",,,2019,"$63,667.20 "
1999032983,191021359,143679,BEAUMONT UNIFIED SCHOOL DIST,School District,350 BROOKSIDE AVENUE,BEAUMONT,CA,"	92223",,,2019,"$250,239.65 "
1999033038,191021382,12409301,LEADERSHIP PUBLIC SCHOOLS,School District,99 Linden Street,OAKLAND,CA,"	94607",,,2019,"$57,600.00 "
1999033134,191021436,144166,ALAMEDA CITY UNIFIED SCH DIST,School District,2060 CHALLENGER DRIVE,ALAMEDA,CA,"	94501",61119,0,2019,"$157,421.64 "
1999033137,191021436,144166,ALAMEDA CITY UNIFIED SCH DIST,School District,2060 CHALLENGER DRIVE,ALAMEDA,CA,"	94501",61119,0,2019,"$19,725.00 "
1999033139,191021436,144166,ALAMEDA CITY UNIFIED SCH DIST,School District,2060 CHALLENGER DRIVE,ALAMEDA,CA,"	94501",61119,0,2019,"$7,430.82 "
1999033299,191019404,144667,THERMALITO UNION ELEM SCH DIST,School District,400 GRAND AVE,OROVILLE,CA,"	95965",61549,61549,2019,"$49,770.00 "
1999033413,191021566,143598,MOUNTAIN VIEW SCHOOL DISTRICT,School District,2585 S ARCHIBALD AVE,ONTARIO,CA,"	91761",3667785,0,2019,"$3,674.69 "
1999033426,191021578,144142,SAN BRUNO PARK ELEM SCH DIST,School District,500 ACACIA AVE,SAN BRUNO,CA,"	94066",,,2019,$548.42 
1999033545,191021649,143810,MOORPARK UNIF SCHOOL DISTRICT,School District,5297 MAUREEN LANE,MOORPARK,CA,"	93021",,,2019,"$100,537.20 "
1999033556,191021615,143869,LATON UNIFIED SCH DIST,School District,6259 EAST DE WOODY,LATON,CA,"	93242",,,2019,"$35,640.00 "
1999033563,191021649,143810,MOORPARK UNIF SCHOOL DISTRICT,School District,5297 MAUREEN LANE,MOORPARK,CA,"	93021",,,2019,"$22,704.00 "
1999033586,191021679,144203,MARTINEZ UNIF SCHOOL DISTRICT,School District,921 SUSANA ST,MARTINEZ,CA,"	94553",,,2019,"$38,386.50 "
1999033603,191021695,143934,KERN CO OFFICE OF EDUCATION,School District,1300 17TH STREET,BAKERSFIELD,CA,"	93308",,,2019,"$9,054.43 "
1999033607,191021615,143869,LATON UNIFIED SCH DIST,School District,6259 EAST DE WOODY,LATON,CA,"	93242",,,2019,"$4,210.27 "
1999033619,191021695,143934,KERN CO OFFICE OF EDUCATION,School District,1300 17TH STREET,BAKERSFIELD,CA,"	93308",,,2019,"$9,274.46 "
1999033626,191021615,143869,LATON UNIFIED SCH DIST,School District,6259 EAST DE WOODY,LATON,CA,"	93242",,,2019,"$30,293.89 "
1999033628,191021712,144464,KELSEYVILLE UNIF SCHOOL DIST,School District,4410 KONOCTI ROAD,KELSEYVILLE,CA,"	95451",,,2019,"$31,562.90 "
1999033631,191021695,143934,KERN CO OFFICE OF EDUCATION,School District,1300 17TH STREET,BAKERSFIELD,CA,"	93308",,,2019,"$8,143.49 "
1999033638,191021679,144203,MARTINEZ UNIF SCHOOL DISTRICT,School District,921 SUSANA ST,MARTINEZ,CA,"	94553",,,2019,"$5,100.00 "
1999033649,191021695,143934,KERN CO OFFICE OF EDUCATION,School District,1300 17TH STREET,BAKERSFIELD,CA,"	93308",,,2019,"$29,558.02 "
1999033667,191021695,143934,KERN CO OFFICE OF EDUCATION,School District,1300 17TH STREET,BAKERSFIELD,CA,"	93308",,,2019,"$6,166.27 "
1999033710,191021755,143934,KERN CO OFFICE OF EDUCATION,School District,1300 17TH STREET,BAKERSFIELD,CA,"	93308",,,2019,"$3,664.42 "
1999033732,191021755,143934,KERN CO OFFICE OF EDUCATION,School District,1300 17TH STREET,BAKERSFIELD,CA,"	93308",,,2019,"$3,664.42 "
1999033749,191019641,143801,VENTURA UNIF SCHOOL DISTRICT,School District,255 WEST STANLEY AVENUE,VENTURA,CA,"	93001",,,2019,"$95,772.10 "
1999033750,191021771,144371,HICKMAN COMMUNITY CHARTER DISTRICT,School District,13306 4TH ST,HICKMAN,CA,"	95323",,5.0711E+13,2019,"$12,197.23 "
1999033945,191021856,17007830,WESTERN SIERRA CHARTER SCHOOLS,School District,41267 Highway 41,Oakhurst ,CA,"	93644",,,2019,"$5,109.58 "
1999033988,191021856,17007830,WESTERN SIERRA CHARTER SCHOOLS,School District,41267 Highway 41,Oakhurst ,CA,"	93644",,,2019,"$4,199.58 "
1999033997,191021869,143872,SEQUOIA UNION ELEM SCHOOL DIST,School District,23958 AVENUE 324,LEMON COVE,CA,"	93244",,5.47212E+13,2019,"$47,650.26 "
1999034051,191021869,143872,SEQUOIA UNION ELEM SCHOOL DIST,School District,23958 AVENUE 324,LEMON COVE,CA,"	93244",,5.47212E+13,2019,"$10,080.00 "
1999034052,191021387,144630,BIGGS UNIF SCHOOL DISTRICT,School District,300 B ST,BIGGS,CA,"	95917",4,461408,2019,"$12,640.00 "
1999034064,191021907,144222,SAN LORENZO UNIF SCHOOL DIST,School District,15510 USHER STREET,SAN LORENZO,CA,"	94580",161309,0,2019,"$128,282.02 "
1999034113,191021907,144222,SAN LORENZO UNIF SCHOOL DIST,School District,15510 USHER STREET,SAN LORENZO,CA,"	94580",161309,0,2019,"$11,721.60 "
1999034204,191021979,143847,DELANO JOINT UNION HIGH SCHOOL DISTRICT,School District,1720 NORWALK ST,DELANO,CA,"	93215",1563412,0,2019,$0.00 
1999034230,191021995,143847,DELANO JOINT UNION HIGH SCHOOL DISTRICT,School District,1720 NORWALK ST,DELANO,CA,"	93215",1563412,0,2019,$0.00 
1999034245,191021999,143847,DELANO JOINT UNION HIGH SCHOOL DISTRICT,School District,1720 NORWALK ST,DELANO,CA,"	93215",1563412,0,2019,$0.00 
1999034255,191020918,144192,HAYWARD UNIFIED SCHOOL DISTRICT,School District,24411 AMADOR ST,HAYWARD,CA,"	94544",161192,,2019,"$160,658.53 "
1999034258,191022000,143612,E SAN GABRIEL VALLEY - R O P,School District,1501 DEL NORTE ST,WEST COVINA,CA,"	91790",,,2019,"$7,007.09 "
1999034263,191022011,143857,HANFORD JT UNION HIGH SCH DIST,School District,823 WEST LACEY BLVD,HANFORD,CA,"	93230",1663925,,2019,"$77,920.13 "
1999034267,191022000,143612,E SAN GABRIEL VALLEY - R O P,School District,1501 DEL NORTE ST,WEST COVINA,CA,"	91790",,,2019,"$4,000.00 "
1999034272,191020919,144192,HAYWARD UNIFIED SCHOOL DISTRICT,School District,24411 AMADOR ST,HAYWARD,CA,"	94544",161192,,2019,"$165,729.02 "
1999034282,191000499,16050253,HTH-CHARTER MANAGEMENT ORGANIZATION,School District,2861 WOMBLE ROAD,SAN DIEGO,CA,"	92106",,,2019,"$15,451.13 "
1999034319,191022025,144352,MARK TWAIN UNION ELEM SCH DIST,School District,981 TUOLUMNE AVE,ANGELS CAMP,CA,"	95222",,,2019,"$17,390.98 "
1999034325,191022025,144352,MARK TWAIN UNION ELEM SCH DIST,School District,981 TUOLUMNE AVE,ANGELS CAMP,CA,"	95222",,,2019,"$13,040.00 "
1999034329,191022025,144352,MARK TWAIN UNION ELEM SCH DIST,School District,981 TUOLUMNE AVE,ANGELS CAMP,CA,"	95222",,,2019,"$23,030.11 "
1999034331,191022022,144380,LIVINGSTON UNION SCHOOL DISTRICT,School District,922 B ST,LIVINGSTON,CA,"	95334",,,2019,"$4,320.00 "
1999034343,191000951,144539,PLACER CO OFFICE OF EDUCATION,School District,360 NEVADA STREET,AUBURN,CA,"	95603",,,2019,"$5,869.63 "
1999034356,191000951,144539,PLACER CO OFFICE OF EDUCATION,School District,360 NEVADA STREET,AUBURN,CA,"	95603",,,2019,"$86,016.00 "
1999034365,191000951,144539,PLACER CO OFFICE OF EDUCATION,School District,360 NEVADA STREET,AUBURN,CA,"	95603",,,2019,"$4,029.12 "
1999034368,191000951,144539,PLACER CO OFFICE OF EDUCATION,School District,360 NEVADA STREET,AUBURN,CA,"	95603",,,2019,"$20,246.40 "
1999034372,191004019,17017524,SJB Child Development Centers,School District,"Physical address: 1400 Parkmoor Ave., Ste. 220",San Jose,CA,"	95126",,,2019,"$5,482.08 "
1999034396,191020914,143605,GARVEY ELEM SCHOOL DISTRICT,School District,2730 DEL MAR AVE,ROSEMEAD,CA,"	91770",19-64550,,2019,"$94,986.76 "
1999034407,191022065,143605,GARVEY ELEM SCHOOL DISTRICT,School District,2730 DEL MAR AVE,ROSEMEAD,CA,"	91770",19-64550,,2019,"$52,480.87 "
1999034408,191020910,143605,GARVEY ELEM SCHOOL DISTRICT,School District,2730 DEL MAR AVE,ROSEMEAD,CA,"	91770",19-64550,,2019,"$16,650.04 "
1999034411,191022068,144161,SAN MATEO UN HIGH SCH DISTRICT,School District,650 N DELAWARE ST,SAN MATEO,CA,"	94401",,,2019,"$67,242.42 "
1999034419,191022068,144161,SAN MATEO UN HIGH SCH DISTRICT,School District,650 N DELAWARE ST,SAN MATEO,CA,"	94401",,,2019,"$57,185.10 "
1999034433,191021015,144299,WILLOW GROVE UN ELEM SCH DIST,School District,11655 AIRLINE HIGHWAY,PAICINES,CA,"	95043",,,2019,"$1,620.00 "
1999034440,191021011,144590,WHEATLAND ELEM SCHOOL DISTRICT,School District,111 MAIN STREET,WHEATLAND,CA,"	95692",,,2019,"$67,901.48 "
1999034449,191020988,144287,SAN BENITO HIGH SCHOOL DIST,School District,1220 MONTEREY ST,HOLLISTER,CA,"	95023",,,2019,"$12,000.00 "
1999034452,191017449,143636,SAN DIEGUITO UN HIGH SCH DIST,School District,710 ENCINITAS BLVD,ENCINITAS,CA,"	92024",37-38346,0,2019,"$80,359.25 "
1999034569,191022164,17012375,MAAC Agency ,School District,1385 THIRD AVENUE,CHULA VISTA,CA,"	91911",,,2019,"$38,901.60 "
1999034571,191022164,17012375,MAAC Agency ,School District,1385 THIRD AVENUE,CHULA VISTA,CA,"	91911",,,2019,"$165,520.80 "
1999034591,191022172,143813,OXNARD UN HIGH SCHOOL DISTRICT,School District,309 S K ST,OXNARD,CA,"	93030",,,2019,"$254,814.34 "
1999034612,191022172,143813,OXNARD UN HIGH SCHOOL DISTRICT,School District,309 S K ST,OXNARD,CA,"	93030",,,2019,"$190,336.99 "
1999034627,191022172,143813,OXNARD UN HIGH SCHOOL DISTRICT,School District,309 S K ST,OXNARD,CA,"	93030",,,2019,"$36,080.00 "
1999034701,191022239,143572,BALDWIN PARK UNIF SCHOOL DIST,School District,3699 HOLLY AVE,BALDWIN PARK,CA,"	91706",,,2019,"$482,575.10 "
1999034723,191022239,143572,BALDWIN PARK UNIF SCHOOL DIST,School District,3699 HOLLY AVE,BALDWIN PARK,CA,"	91706",,,2019,"$63,585.00 "
1999034853,191022328,144432,TWAIN HARTE SCHOOL DISTRICT,School District,18815 MANZANITA DR.,TWAIN HARTE,CA,"	95383",,,2019,"$23,261.18 "
1999034905,191022328,144432,TWAIN HARTE SCHOOL DISTRICT,School District,18815 MANZANITA DR.,TWAIN HARTE,CA,"	95383",,,2019,"$4,891.47 "
1999034976,191022381,143732,VICTOR VALLEY UN H S DISTRICT,School District,16350 MOJAVE DR,VICTORVILLE,CA,"	92395",,,2019,"$46,064.05 "
1999034995,191022381,143732,VICTOR VALLEY UN H S DISTRICT,School District,16350 MOJAVE DR,VICTORVILLE,CA,"	92395",,,2019,"$46,227.02 "
1999035019,191022381,143732,VICTOR VALLEY UN H S DISTRICT,School District,16350 MOJAVE DR,VICTORVILLE,CA,"	92395",,,2019,"$176,482.91 "
1999035027,191022433,147563,FRENCH GULCH ELEMENTARY SCHOOL DISTRICT,School District,11442 CLINE GULCH RD,FRENCH GULCH,CA,"	96033",,,2019,"$7,470.00 "
1999035033,191022388,143754,NUVIEW UNION ELEMENTARY SCHOOL DISTRICT,School District,29780 LAKEVIEW AVE,NUEVO,CA,"	92567",,3.36716E+13,2019,"$7,196.54 "
1999035036,191022433,147563,FRENCH GULCH ELEMENTARY SCHOOL DISTRICT,School District,11442 CLINE GULCH RD,FRENCH GULCH,CA,"	96033",,,2019,"$4,834.40 "
1999035050,191022381,143732,VICTOR VALLEY UN H S DISTRICT,School District,16350 MOJAVE DR,VICTORVILLE,CA,"	92395",,,2019,"$41,128.56 "
1999035070,191022452,144686,WILLOWS UNIF SCHOOL DISTRICT,School District,823 W LAUREL ST,WILLOWS,CA,"	95988",,11-62661,2019,"$63,349.63 "
1999035111,191022464,144376,KEYES UNION ELEM SCHOOL DIST,School District,4801 LUCINDA AVENUE,KEYES,CA,"	95328",,,2019,"$9,600.00 "
1999035161,191022497,16035515,CALIFORNIA VIRTUAL ACADEMIES,School District,50 Moreland Rd. ,SIMI VALLEY,CA,"	93065",,,2019,"$8,400.00 "
1999035193,191022518,144051,PARLIER UNIF SCHOOL DISTRICT,School District,900 S NEWMARK AVE,PARLIER,CA,"	93648",,,2019,"$38,880.00 "
1999035205,191022518,144051,PARLIER UNIF SCHOOL DISTRICT,School District,900 S NEWMARK AVE,PARLIER,CA,"	93648",,,2019,"$54,980.75 "
1999035237,191022518,144051,PARLIER UNIF SCHOOL DISTRICT,School District,900 S NEWMARK AVE,PARLIER,CA,"	93648",,,2019,"$148,080.82 "
1999035372,191022607,143949,RIO BRAVO-GREELEY UN SCH DIST,School District,6521 ENOS LN,BAKERSFIELD,CA,"	93314",,,2019,"$8,467.20 "
1999035402,191007807,144728,GAZELLE UNION ELEM SCHOOL DIST,School District,25305 CALLAHAN RD,GAZELLE,CA,"	96034",4770318,,2019,"$3,264.30 "
1999035465,191007807,144728,GAZELLE UNION ELEM SCHOOL DIST,School District,25305 CALLAHAN RD,GAZELLE,CA,"	96034",4770318,,2019,"$10,676.56 "
1999035535,191022684,17006024,Extera Public School,School District,2226 E 3RD ST,LOS ANGELES,CA,"	90033",,,2019,"$13,862.77 "
1999035543,191022692,143759,MENIFEE UNION ELEMENTARY SCHOOL DISTRICT,School District,30205 MENIFEE ROAD,MENIFEE,CA,"	92584",,,2019,"$212,040.58 "
1999035581,191022684,17006024,Extera Public School,School District,2226 E 3RD ST,LOS ANGELES,CA,"	90033",,,2019,"$19,113.30 "
1999035585,191022692,143759,MENIFEE UNION ELEMENTARY SCHOOL DISTRICT,School District,30205 MENIFEE ROAD,MENIFEE,CA,"	92584",,,2019,"$25,591.10 "
1999035601,191000950,144641,NEVADA JT UN HIGH SCHOOL DIST,School District,11645 RIDGE ROAD,GRASS VALLEY,CA,"	95945",,,2019,"$6,676.99 "
1999035639,191022734,16053385,HEALTH SCIENCE HIGH & MIDDLE COLLEGE,School District,"3910 UNIVERSITY AVENUE, SUITE 100",SAN DIEGO,CA,"	92105",,,2019,$387.94 
1999035653,191022737,143817,HUENEME ELEMENTARY SCHOOL DISTRICT,School District,205 N VENTURA ROAD,PORT HUENEME,CA,"	93041",,,2019,"$246,771.36 "
1999035666,191022737,143817,HUENEME ELEMENTARY SCHOOL DISTRICT,School District,205 N VENTURA ROAD,PORT HUENEME,CA,"	93041",,,2019,"$34,970.79 "
1999035672,191022737,143817,HUENEME ELEMENTARY SCHOOL DISTRICT,School District,205 N VENTURA ROAD,PORT HUENEME,CA,"	93041",,,2019,"$96,665.83 "
1999035678,191022753,143464,BEVERLY HILLS UNIF SCH DIST,School District,255 S LASKY DRIVE,BEVERLY HILLS,CA,"	90212",1964311,,2019,"$26,034.00 "
1999035696,191022750,144510,SOUTHERN TRINITY JT UNIF S D,School District,680 VAN DUZEN ROAD,MAD RIVER,CA,"	95526",,,2019,"$14,504.72 "
1999035718,191022759,143917,ELK HILLS ELEM SCHOOL DISTRICT,School District,501 KERN ST,TUPMAN,CA,"	93276",,,2019,"$21,060.00 "
1999035748,191022777,143471,DOWNEY UNIFIED SCHOOL DISTRICT,School District,11627 BROOKSHIRE AVE,DOWNEY,CA,"	90241",,,2019,"$144,339.26 "
1999035754,191022777,143471,DOWNEY UNIFIED SCHOOL DISTRICT,School District,11627 BROOKSHIRE AVE,DOWNEY,CA,"	90241",,,2019,"$62,055.94 "
1999035771,191022786,143837,ALPAUGH UNIFIED SCHOOL DIST,School District,"P.O. BOX 9, 5313 RD 39",ALPAUGH,CA,"	93201",,,2019,"$12,960.00 "
1999035772,191022786,143837,ALPAUGH UNIFIED SCHOOL DIST,School District,"P.O. BOX 9, 5313 RD 39",ALPAUGH,CA,"	93201",,,2019,"$12,960.00 "
1999035777,191022786,143837,ALPAUGH UNIFIED SCHOOL DIST,School District,"P.O. BOX 9, 5313 RD 39",ALPAUGH,CA,"	93201",,,2019,"$208,746.72 "
1999035816,191022793,16051630,"PLAZA DE LA RAZA HEAD START, INC.",School District,"8337 TELEGRAPH RD, SUITE 300",PICO RIVERA,CA,"	90660",,,2019,"$4,320.00 "
1999035871,191022793,16051630,"PLAZA DE LA RAZA HEAD START, INC.",School District,"8337 TELEGRAPH RD, SUITE 300",PICO RIVERA,CA,"	90660",,,2019,"$74,910.31 "
1999035895,191006592,143550,LAS VIRGENES UNIF SCHOOL DIST,School District,4111 N  LAS VIRGENES RD,CALABASAS,CA,"	91302",,,2019,"$37,133.47 "
1999035899,191006592,143550,LAS VIRGENES UNIF SCHOOL DIST,School District,4111 N  LAS VIRGENES RD,CALABASAS,CA,"	91302",,,2019,"$136,794.96 "
1999036353,191023109,144607,YOLO CO OFFICE OF EDUCATION,School District,1280 SANTA ANITA COURT SUITE 100,WOODLAND,CA,"	95776",,,2019,"$45,241.42 "
1999036376,191006592,143550,LAS VIRGENES UNIF SCHOOL DIST,School District,4111 N  LAS VIRGENES RD,CALABASAS,CA,"	91302",,,2019,"$23,808.00 "
1999036393,191023109,144607,YOLO CO OFFICE OF EDUCATION,School District,1280 SANTA ANITA COURT SUITE 100,WOODLAND,CA,"	95776",,,2019,"$12,612.78 "
1999036454,191023109,144607,YOLO CO OFFICE OF EDUCATION,School District,1280 SANTA ANITA COURT SUITE 100,WOODLAND,CA,"	95776",,,2019,"$2,603.45 "
1999036478,191023165,144169,ANTIOCH UNIFIED SCHOOL DIST.,School District,510 G ST,ANTIOCH,CA,"	94509",,,2019,"$359,599.68 "
1999036489,191023171,144420,CURTIS CREEK ELEM SCH DISTRICT,School District,18755 STANDARD ROAD,SONORA,CA,"	95370",,,2019,"$23,030.11 "
1999036503,191023171,144420,CURTIS CREEK ELEM SCH DISTRICT,School District,18755 STANDARD ROAD,SONORA,CA,"	95370",,,2019,"$8,854.68 "
1999036519,191023165,144169,ANTIOCH UNIFIED SCHOOL DIST.,School District,510 G ST,ANTIOCH,CA,"	94509",,,2019,"$12,800.00 "
1999036546,191023215,144715,EVERGREEN UNION ELEM SCH DIST,School District,19500 LEARNING WAY,COTTONWOOD,CA,"	96022",,,2019,"$19,010.59 "
1999036559,191001242,16045041,ICEF Public Schools,School District,3855 Slauson Ave,Los Angeles,CA,"	90043",,,2019,"$9,936.00 "
1999036632,191023257,144513,CUDDEBACK UNION ELEM SCH DIST,School District,PO Box 7,CARLOTTA,CA,"	95528",,,2019,"$2,270.77 "
1999036646,191023127,144411,SALIDA UNION ELEM SCHOOL DIST,School District,4801 SISK ROAD,SALIDA,CA,"	95368",,,2019,"$104,090.40 "
1999036664,191023127,144411,SALIDA UNION ELEM SCHOOL DIST,School District,4801 SISK ROAD,SALIDA,CA,"	95368",,,2019,"$10,800.00 "
1999036694,191023300,144755,NORTH COW CREEK ELEMENTARY SCHOOL DISTRICT,School District,10619 SWEDE CREEK RD,PALO CEDRO,CA,"	96073",,,2019,"$3,625.78 "
1999036707,191023300,144755,NORTH COW CREEK ELEMENTARY SCHOOL DISTRICT,School District,10619 SWEDE CREEK RD,PALO CEDRO,CA,"	96073",,,2019,"$15,863.04 "
1999036724,191021907,144222,SAN LORENZO UNIF SCHOOL DIST,School District,15510 USHER STREET,SAN LORENZO,CA,"	94580",161309,0,2019,"$31,560.00 "
1999036748,191023325,144739,LASSEN VIEW UN ELEM SCH DIST,School District,10818 STATE HIGHWAY 99E,LOS MOLINOS,CA,"	96055",,,2019,"$3,200.00 "
1999036766,191023325,144739,LASSEN VIEW UN ELEM SCH DIST,School District,10818 STATE HIGHWAY 99E,LOS MOLINOS,CA,"	96055",,,2019,"$19,581.12 "
1999036834,191023395,16037953,EDUCATION FOR CHANGE PUBLIC SCHOOLS,School District,333 Hegenberger Road Suite 600,OAKLAND,CA,"	94621",,,2019,"$135,043.74 "
1999036932,191023448,143881,BELRIDGE ELEM SCHOOL DISTRICT,School District,19447 WAGON WHEEL RD,MC KITTRICK,CA,"	93251",,1.56335E+13,2019,"$62,182.80 "
1999037009,191023485,144678,PLUMAS UNIFIED SCHOOL DISTRICT,School District,1446 EAST MAIN STREET,QUINCY,CA,"	95971",,,2019,"$20,852.35 "
1999037027,191015819,144236,ALBANY UNIFIED SCH DIST,School District,904 Talbot Avenue,ALBANY,CA,"	94706",,,2019,"$9,250.00 "
